time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
204785, 26.46016, 0, 1.542014, 7.585792, 4.165224
204992, 30.08512, 0, 5.408638, 7.585792, 4.630528
205198, 34.336768, 0, 1.869694, 7.585792, 4.199832
205553, 34.340864, 0, 3.770238, 7.585792, 4.442408
205760, 34.340864, 0, 8.882046, 7.585792, 5.048776
205960, 34.340864, 0, 3.90131, 7.585792, 4.430736
206163, 34.340864, 0, 8.292222, 7.585792, 4.955576
206753, 34.607104, 0, 9.930622, 7.585792, 5.116832
207318, 34.086912, 0, 1.869694, 7.585792, 4.174656
207590, 34.091008, 0, 3.180414, 7.585792, 4.35044
207850, 34.091008, 0, 4.818814, 7.585792, 4.563304
208075, 34.091008, 0, 6.457214, 7.585792, 4.776136
208276, 34.091008, 0, 8.095614, 7.585792, 4.988864
208500, 35.078144, 0, 10.389374, 7.585792, 5.147104
209820, 34.091008, 0, 1.673086, 7.585792, 4.178
210021, 34.091008, 0, 4.687742, 7.585792, 4.546816
210231, 34.091008, 0, 5.736318, 7.585792, 4.692952
210431, 27.488256, 0, 2.787198, 7.585792, 4.285528
210631, 28.40576, 0, 3.704702, 7.585792, 4.416664
210865, 31.936512, 0, 7.243646, 7.585792, 4.87072
211078, 34.422784, 0, 1.93523, 7.585792, 4.218456
211305, 34.422784, 0, 3.835774, 7.585792, 4.461024
211505, 27.308032, 0, 2.525054, 7.585792, 4.262512
211708, 33.058816, 0, 8.292222, 7.585792, 4.969304
211909, 34.42688, 0, 9.734014, 7.585792, 5.159952
212110, 34.42688, 0, 8.882046, 7.585792, 5.04176
212314, 33.640448, 0, 7.899006, 7.585792, 4.90476
212514, 33.640448, 0, 6.19507, 7.585792, 4.709856
212828, 26.411008, 0, 1.542014, 7.585792, 4.173152
213063, 34.03776, 0, 3.770238, 7.585792, 4.405304
213323, 34.03776, 0, 7.702398, 7.585792, 4.877904
213522, 33.906688, 0, 5.605246, 7.585792, 4.644712
213728, 33.906688, 0, 8.423294, 7.585792, 5.017096
214168, 34.430976, 0, 1.869694, 7.585792, 4.22644
214368, 34.435072, 0, 6.129534, 7.585792, 4.736216
214633, 34.435072, 0, 7.767934, 7.585792, 4.949296
215004, 32.74752, 0, 7.83347, 7.585792, 4.898048
